sample-id	Bucket	SampleNumber	SampleType	FLWC Detail	FLWC Age Months	FLWC Location	Sampler Initials	Bulking Material Detail	Composting Time Point	Date	Season	Crate Location	Temp Top Bucket C	Temp Bottom Bucket C	Average Ambient Temp	Wt Bucket Compost Kg	Wt Bucket Kg	Wt Compost Kg	Observations Outside Bucket	Observations Vent Tube	Visible Contents Access Port	Compost Temp C	Compost Moisture Percent	Sample Weight g	Observed Sample Color	Observed Sample Moisture	Observed Sample Contents	Observed Sample Smell	Observed Sample Organisms YN	Organism Type	Length Observed Organism mm	Compost pH	Notes Comments	sample-uuid	Sequenced 16S	Sequenced 18S	Sequenced ITS	Sequenced Metagenome
#Description	Composting bucket number	Order in which samples were collected, per bucket		Food and landscape waste compost (FLWC) sample detail	Food and landscape waste compost (FLWC) age in months	Food and landscape waste compost (FLWC) Source location	Study author or anonymous study participant who performed sample collection. 	Description of bulking material used in composting toilet	Time point (TP) at which the human excrement sample was collected, analogous to the week of composting.	Date of sample collection	Season of sample collection	Location in storage crate at time of sample collection	Temperature (C) at top of bucket at time of sample collection	Temperature (C) at bottom of bucket at time of sample collection	Mean of Temp Top Bucket and Temp Bottom Bucket	Weight of bucket and compost (kilograms)	Weight of bucket (kilograms)	Weight of compost (kilograms)	Text description of observations related to outside of composting bucket collected during sampling 	Text description of observations when looking at venting tube of composting bucket collected during sampling. When multiple descriptions are presented, the most prominent observations are first.	Text description of observations when looking through access port of composting bucket collected during sampling. When multiple descriptions are presented, the most prominent observations are first.	Temperature (C) of compost at time of sampling.	Moisture content as measured with Vegetronix Soil Moisture probe. This device often malfunctioned resulting in many missing values here. 	Collected sample weight in grams.	Sample color, as determined by manual comparison to color swatches. Y: yellow; LY: light yellow; LB: light brown; MB: medium brown; DB: dark brown; BL: black.	Percieved sample moisture. L: low; M: medium; H: high; SAT: saturated	Text description of observations of collected sample material. When multiple descriptions are presented, the most prominent observations are first.	Percieved odors collected by wafting from the sample. When multiple descriptions are presented, the most prominent observations are first.	Presence (Y) or absence (N) of visible organisms in collected samples.	Identified organisms	Length of organism (mm)	Collected with Hydrion pH paper		UUID for sample, as generated with cual-id. 				
707fc600	1	80	Human Excrement Compost				ST		35	2022-06-02		14	16	16	16	4.7	1.35	3.35		sawdust; brown residue	air pocket; straw; sawdust; feces	14.1	27	2	MB	M	straw; sawdust; feces	earthy	N			5		ad5244b0-ec1f-47e2-9058-086a707fc600	Y	Y		Y
01844c14	1	81	Human Excrement Compost Pre-Roll				ST		36	2022-06-09		15	20	21	20.5	4.6	1.35	3.25	small dead black flies	sawdust; brown residue; live black flies	straw; sawdust; feces	16.6	83	2	MB	M	straw; sawdust; feces	earthy	N			5		aab1cf60-92d8-47dc-9eb0-881901844c14				
766a6fd3	1	82	Human Excrement Compost				ST		36	2022-06-09		15	21.5	20	20.75	4.6	1.35	3.25		sawdust; brown residue; live black flies	straw; sawdust; feces	17.7	100	2	MB	M	straw; sawdust; feces	earthy	N			5		f6f9fe23-a344-40c9-831f-8e47766a6fd3	Y		Y	
6609c390	1	83	Human Excrement Compost Pre-Roll				ST		37	2022-06-16		16	29	31	30	4.6	1.35	3.25		sawdust; brown residue	straw; sawdust; feces; air pocket	16.6	100	2	MB	M	straw; sawdust; feces	earthy	N			5		59b0e717-5738-4096-82bc-8ef06609c390				
9f026ebd	1	84	Human Excrement Compost				ST		37	2022-06-16		16	25	25	25	4.6	1.35	3.25		sawdust; brown residue	straw; sawdust; feces; air pocket	18.1	100	2	MB	M	straw; sawdust; feces	earthy	N			5		c5bde3c2-d520-489d-bb53-49ab9f026ebd	Y			Y
17d49ca5	1	85	Human Excrement Compost Pre-Roll				ST		38	2022-06-23		17	21	21	21	4.6	1.35	3.25		sawdust; brown residue; live black flies	straw; sawdust; feces; air pocket; brown larva	15.7	70	2	MB	M	straw; sawdust; feces; brown pupae	earthy	Y	brown pupae	5	4		bcac37a7-7913-466a-bd7a-ee5317d49ca5				
0d880a4e	1	86	Human Excrement Compost				ST		38	2022-06-23		17	22.5	21	21.75	4.6	1.35	3.25		sawdust; brown residue	straw; sawdust; feces; air pocket	17.9	71	2	MB	M	straw; sawdust; feces	earthy	Y	brown pupae	5	4		a43f3f0a-d4d4-4264-bc4d-3e7a0d880a4e	Y		Y	
ee26234e	1	87	Human Excrement Compost Pre-Roll				ST		39	2022-06-30		18																						c1ba9a03-90aa-4610-a041-31a3ee26234e				
35e6158b	1	88	Human Excrement Compost				ST		39	2022-06-30		18	18.5	19	18.75	4.6	1.35	3.25		sawdust; brown residue	straw; sawdust; feces; air pocket	17.6	62	2	MB	L-M	straw; sawdust; feces	earthy	Y	brown pupae	5	4		b58c722d-3b4d-4d3f-8a4f-758435e6158b	Y			Y
4c670d4c	1	89	Human Excrement Compost Pre-Roll				JM		40			19																						8e95876e-b2fa-4b32-876d-a47b4c670d4c				
7ae67d3b	1	90	Human Excrement Compost				ST		40	2022-07-07		19	26	19	22.5	4.6	1.35	3.25	fly tape residue	sawdust; brown residue	straw; sawdust; feces; air pocket	17.4	51	2	MB	L-M	straw; sawdust; feces	earthy	N			5		2b64f523-113c-4b3d-aa78-e0827ae67d3b	Y		Y	
d7293436	1	91	Human Excrement Compost Pre-Roll				JM		41			20																						156e1ad6-3714-4ffc-8264-0824d7293436				
74b5cb3c	1	92	Human Excrement Compost				ST		41	2022-07-14		20	23.5	24	23.75	4.4	1.35	3.05	fly tape residue	sawdust; brown residue	straw; sawdust; feces; large air pocket	20.7	65	2	MB	L-M	straw; sawdust; feces	earthy	Y	brown pupa	5	4	changed 74b5c63c to 74b5cb3c 1.13.23	0069c472-c85b-4bd5-97c6-3d3b74b5c63c	Y			Y
96b97f6c	1	94	Human Excrement Compost				ST		42	2022-07-21		1	18	18	18	4.5	1.35	3.15	fly tape residue	sawdust; brown residue	straw; sawdust; feces; large air pocket	17.8	67	2	MB	L-M	straw; sawdust; feces	earthy	N			4.5		cd51a409-ffad-4994-b219-739b96b97f6c	Y		Y	
4b575043	1	96	Human Excrement Compost				ST		43	2022-07-28		2	19	20	19.5	4.5	1.35	3.15	fly tape residue	sawdust; brown residue	straw; sawdust; feces; large air pocket	17.7	84	2	MB	L-M	straw; sawdust; feces	earthy	N			4.5		28b7b23f-c8c5-4e70-b4df-8a0d4b575043	Y			Y
fd4e0e08	1	98	Human Excrement Compost				ST		44	2022-08-04		3	18	18	18	4.5	1.35	3.15	fly tape residue	sawdust; brown residue	straw; sawdust; feces; large air pocket	17.8	79	2	MB	L-M	straw; sawdust; feces	earthy	N			4.5		d501de4a-7bec-4ba2-88ec-67b5fd4e0e08	Y		Y	
3827fa68	1	100	Human Excrement Compost				ST		45	2022-08-11		4	18.5	19	18.75	4.5	1.35	3.15	fly tape residue	sawdust; brown residue	straw; sawdust; feces; large air pocket	16.9	80	2	MB	L-M	straw; sawdust; feces	earthy	N			4.5		e108aadb-951f-494f-b8f2-0ef23827fa68	Y			Y
3734301d	1	102	Human Excrement Compost				JM		46	2022-08-18		5	20.5	21	20.75	4.5	1.35	3.15	fly tape residue	sawdust; brown residue	straw; sawdust; feces; large air pocket	16.9	88	2	DB	M	straw; sawdust	earthy	N			4.5		49b267c8-77ec-4d32-af32-81fd3734301d	Y		Y	
1faeaab8	1	104	Human Excrement Compost				ST		47	2022-08-25		6	17.5	18	17.75	4.5	1.35	3.15	fly tape residue	sawdust; brown residue	straw; sawdust; feces	17	64	2	DB	M	straw; sawdust	earthy	N			4.5		751ca22a-82c0-4595-bb5e-47031f0eaab8	Y			Y
ec4739c31	1	106	Human Excrement Compost				KVO		48	2022-09-01		7	20.5	21	20.75	4.5	1.35	3.15	fly tape residue	sawdust; brown residue	straw; sawdust	16.1	66	2	MB-DB	L-M	straw; sawdust	earthy	N			4.5	changed ec4739c3 to ec4739c31 1.14.23 due to extra letter	63e9a07b-c762-40f0-9549-30fbec4739c3	Y		Y	
7033a672	1	108	Human Excrement Compost				KVO		49	2022-09-08		8	20	20	20	4.4	1.35	3.05	fly tape residue	sawdust; brown residue	straw: sawdust	16.3	79	2	MB	L	straw: sawdust	earthy	N			4.5		a705243c-c0b1-4bcf-a53a-3bc97033a672	Y			Y
b87b9e91	1	110	Human Excrement Compost				KVO		50	2022-09-14		9	17	18	17.5	4.4	1.35	3.05	fly tape residue: flies	sawdust; brown residue	straw: sawdust; feces	14.2	81	2	DB	L	straw; sawdust; feces	earthy	N			4.5		812149c7-b454-4be9-af40-72c1b87b9e91	Y		Y	
b913c396	1	112	Human Excrement Compost				KVO		51	2022-09-22		10	18	18	18	4.4	1.35	3.05	fly tape residue; flies	sawdust; brown residue	straw: sawdust	16.3	90	2	MB-DB	L	straw; sawdust	earthy	N			4.5		9437beb9-cc05-47e7-a3fe-7439b913c396	Y			Y
28e8fe8c	1	114	Human Excrement Compost				KVO		52	2022-09-29		11	14.5	15	14.75	4.4	1.35	3.05	fly tape residue	sawdust; brown residue	straw; sawdust	13.7	83	2	DB	L	straw; sawdust	earthy	N			4.5		02fecf7d-2053-4b64-a415-cdbd28e8fe8c	Y	Y	Y	
c73399d9	1		Human Excrement Compost				PI			2023-08-03		12	20	20	20	4.2	1.35	2.85		straw	straw	15.5	85	2	Mb	L	straw	earthy	N			5	Samples collected; DNA not extracted	936c2ad0-9258-4185-a7c9-a33fc73399d9				
37a0dab4	2	1	Bulking Material				Participant	Fine Grained Sawdust		2021-09-28																								b67106b9-38a6-41f4-986f-6eac37a0dab4	Y	Y		Y
c8a0b7a4	2	2	Inside Toilet Pre Use				Participant			2021-08-20																								5e348179-77d9-4db0-924c-b667c8a0b7a4	Y			Y
48bb98a3	2	3	Soil Nearby Toilet				Participant			2021-08-20																								e654fab0-31cb-4d98-94e5-a54648bb98a3	Y			Y
606a52cd	2	4	Human Excrement				Participant			2021-09-28																								6e03048a-32ef-493b-8bfe-633f606a52cd	Y	Y		Y
1d93cc7a	2	5	Human Excrement				Participant			2021-10-05																								8ed97504-27fb-4d82-b574-966a1d93cc7a	Y	Y		Y
d786fc27	2	6	Human Excrement				Participant			2021-10-12																								6cf7f09e-c895-42c5-856a-2941d786fc27	Y	Y		Y
08e1628a	2	7	Human Excrement Compost Pre-Roll				JM		1	2021-10-21	Fall	3	18.9	19.3	19.1	5.1	1.35	3.75		fine grained sawdust	fine grained sawdust	11.4	68	2.1	Y	H	fine grained sawdust; small red lava rock	damp pine	N			8.5		fd0d04b9-2489-4ee7-bcbd-60e508e1628a				
9c1cab57	2	8	Human Excrement Compost				JM		1	2021-10-21	Fall	3	18.6	20.3	19.45	5.1	1.35	3.75		fine grained sawdust	fine grained sawdust	12.1	34	2.3	Y	L	fine grained sawdust; small red lava rock	damp pine	N			7.5	Sawdust comes out of vent tube during rolling	2820e902-4fbc-47c8-aec3-554b9c1cab57	Y	Y		Y
3aabd4ea	2	9	Human Excrement Compost Pre-Roll				JM		2	2021-10-28	Fall	4	23	21	22	5.2	1.35	3.85		fine grained sawdust	fine grained sawdust; toilet paper	15.5		2.3	Y	L	fine grained sawdust; small red lava rock	damp pine	N			7.5	Soil moisture probe broken	7adc0cab-a6a8-4339-bf43-90423aabd4ea				
d01b903a	2	10	Human Excrement Compost				JM		2	2021-10-28	Fall	4	24	23	23.5	5.2	1.35	3.85		fine grained sawdust	fine grained sawdust; toilet paper	19.3		1.6	Y	L	fine grained sawdust; small red lava rock	damp pine	N			8	Soil moisture probe broken	93aed2a7-c855-455c-b3c7-87f0d01b903a	Y		Y	
6cb63903	2	11	Human Excrement Compost Pre-Roll				JM		3	2021-11-04	Fall	5	14	12	13	5.1	1.35	3.75		fine grained sawdust	fine grained sawdust	12.9		2.2	Y	L	fine grained sawdust and a small red lava rock; toilet paper	damp pine	N			7.5	Soil moisture probe broken. Started taking access port images; bucket images; and vent tube deep	ff7ea83e-15f2-47e9-b8df-8f4f6cb63903				
efb6e8cc	2	12	Human Excrement Compost				JM		3	2021-11-04	Fall	5	14	12	13	5.1	1.35	3.75		fine grained sawdust	fine grained sawdust	13		1.9	Y	L	fine grained sawdust; small red lava rock; toilet paper	damp pine	N			7.5	Soil moisture probe broken. Started taking access port images; bucket images; and vent tube deep	1b5ff641-feaf-4b19-aa63-2d10efb6e8cc	Y			Y
8fcd06e3	2	13	Human Excrement Compost Pre-Roll				JM		4	2021-11-11	Fall	6	17	17	17	5.1	1.35	3.75		fine grained sawdust	fine grained sawdust	13	42	2.3	Y	L	fine grained sawdust; small red lava rock; toilet paper	damp pine	N			8		5df1fceb-f2fd-44c3-b730-6ff98fcd06e3				
f853855f	2	14	Human Excrement Compost				JM		4	2021-11-11	Fall	6	17	17	17	5.1	1.35	3.75		fine grained sawdust	fine grained sawdust	13.8	55	1.9	Y	L	fine grained sawdust; small red lava rock; toilet paper	damp pine	N			8.5		3d0ed5d7-e3de-4276-a389-01a2f853855f	Y		Y	
b24add5f	2	15	Human Excrement Compost Pre-Roll				JM		5	2021-11-18	Fall	7	13	11	12	5.1	1.35	3.75		fine grained sawdust	fluid; fine grained sawdust	12.6	81	1.9	LB	L	fine grained sawdust	damp pine	N			7.2	Added 100 mL Invitrogen ultra pure distilled water	8c71221e-8a75-41a3-ad63-456fb24add5f				
5db542ec	2	16	Added water				JM		5	2021-11-18	Fall																							113cfc85-c6d9-4fec-a716-f0a25db542ec				
d643dafd	2	17	Human Excrement Compost				JM		5	2021-11-18	Fall	7	14	12	13	5.1	1.35	3.75		fine grained sawdust	fluid; fine grained sawdust	11.2	34	2	LB	L	fine grained sawdust	damp pine	N			8.2		cae35125-6438-4d9c-8b8c-9644d643dafd	Y			Y
99ff75be	2	18	Human Excrement Compost Pre-Roll				JM		6	2021-11-24	Fall	8	12.5	12	12.25	5.2	1.35	3.85		fine grained sawdust; small black flies	fine grained sawdust	13.4	84	2	LB	L-M	fine grained sawdust	damp pine	N			6.2	Changed pH paper to Hydrion	39e6561c-b4f1-4284-b365-36a099ff75be				
aeed4c30	2	19	Human Excrement Compost				JM		6	2021-11-24	Fall	8	12	12	12	5.2	1.35	3.85		fine grained sawdust in vent tube; small black flies	compacted fine grained sawdust	13.1	62	2.2	LB	L-M	fine grained sawdust	damp pine	N			6	Added 50 mL Invitrogen ultra pure distilled water	a9ff5d04-64bd-4ccd-b120-b8acaeed4c30	Y		Y	
2b0f470d	2	20	Added water				JM		6	2021-11-24	Fall																							33e26410-c130-4cb6-a82e-72802b0f470d				
1a98712a	2	21	Human Excrement Compost Pre-Roll				JM		7	2021-12-02	Fall	9	13	12	12.5	5.2	1.35	3.85		fine grained sawdust; small black flies	compacted fine grained sawdust	11.8	75	2	LB	L-M	fine grained sawdust	damp pine	N			6.2	Water appears to have increased water woisture and samples are a bit darker…maybe water or increased decomposition	22e15ac7-8e35-4e2b-ba44-19e81a98712a				
22b5ae53	2	22	Human Excrement Compost				JM		7	2021-12-02	Fall	9	13	12	12.5	5.2	1.35	3.85		fine grained sawdust; small black flies	loose fine grained sawdust	11	45	2	LB	L	fine grained sawdust	damp pine	N			6	Added 50 mL Invitrogen ultra pure distilled water	9a35debb-eea8-40fb-b460-693822b5ae53	Y			Y
91d3d379	2	23	Added water				JM		7	2021-12-02	Fall																							27ae204a-eb6e-49d6-af16-450a91d3d379				
2f2448db	2	24	Human Excrement Compost Pre-Roll				JM		8	2021-12-09	Fall	10	11	11	11	5.3	1.35	3.95	small dead black flies on lid	fine grained sawdust; small black flies	fine grained sawdust	11.5		1.8	LB-MB	M	fine grained sawdust; toilet paper	earthy	N			6	Water appears to have increased water woisture and samples are a bit darker…maybe water or increased decomposition	5cba0048-7994-47d4-aa33-3d3a2f2448db				
05a6a3d1	2	25	Human Excrement Compost				JM		8	2021-12-09	Fall	10	11	11	11	5.3	1.35	3.95		fine grained sawdust; small black flies	fine grained sawdust	11.3		1.9	LB-MB	L-M	fine grained sawdust	earthy	N			6		19c97cf1-71ff-4f93-b910-c76205a6a3d1	Y		Y	
12e0a918	2	26	Human Excrement Compost Pre-Roll				JM		9	2021-12-16		11	8.5	6	7.25	5.2	1.35	3.85		fine grained sawdust; large black flies	fine grained sawdust	9.5	62	2.2	LB-MB	L	fine grained sawdust	damp pine	N			6		e0703464-ef63-4dd7-a0cb-68e412e0a918				
cdcd7ab9	2	27	Human Excrement Compost				JM		9	2021-12-16		11	8.5	6	7.25	5.2	1.35	3.85		fine grained sawdust; large black flies	fine grained sawdust	9.4	46	2	LB-MB	L	fine grained sawdust	damp pine	N			6		574a8a47-e814-43a8-b91a-0befcdcd7ab9	Y			Y
5a49476c	2	28	Human Excrement Compost Pre-Roll				JM		10	2021-12-23		12	13	12	12.5	5.1	1.35	3.75		fine grained sawdust; large black flies	fine grained sawdust	12.2	63	2	LB	L	fine grained sawdust	damp pine	N			7.4		fd6ecc24-1720-4fa4-a447-69ff5a49476c				
5871ad6c	2	29	Human Excrement Compost				JM		10	2021-12-23		12	14	12	13	5.1	1.35	3.75		fine grained sawdust; large black flies	fine grained sawdust	12.2	72	2.2	LB	L	fine grained sawdust	damp pine	N			7		96504e0a-bf0f-4812-9714-f79a5871ad6c	Y		Y	
1a8ab82e	2	30	Human Excrement Compost Pre-Roll				JM		11	2021-12-30		13	9	8	8.5	5.2	1.35	3.85		fine grained sawdust	fine grained sawdust	9.6	53	2.2	LB	L	fine grained sawdust; feces	damp pine	N			6.2		27e79002-50ee-429d-8fee-b6921a8ab82e				
907d5881	2	31	Human Excrement Compost				JM		11	2021-12-30		13	9	9	9	5.2	1.35	3.85		fine grained sawdust	fine grained sawdust	9.1	51	2.2	LB	L	fine grained sawdust	damp pine	N			6.2	Added 100 mL Invitrogen ultra pure distilled water	48f48220-cc01-4e43-b457-526c907d5881	Y			Y
17bb2118	2	32	Added water				JM		11	2021-12-30																								46436b5a-21bf-4e75-a0d8-254417bb2118				
1449cfe0	2	33	Human Excrement Compost Pre-Roll				JM		12	2022-01-06		14	12	11	11.5	5.3	1.35	3.95		fine grained sawdust	fine grained sawdust	10.7	44	2	LB	L-M	fine grained sawdust	damp pine	N			6.2	Added 100 mL Invitrogen ultra pure distilled water	b9656ec3-97c2-4938-acab-1f6e1449cfe0				
aad43b34	2	34	Added water				JM		12	2022-01-06																								d2c7277e-e225-426a-96fb-1758aad43b34				
21bb213b	2	35	Human Excrement Compost				JM		12	2022-01-06		14	12	11	11.5	5.4	1.35	4.05		fine grained sawdust	fine grained sawdust	10.4	72	2	LB	L-M	fine grained sawdust	damp pine	N			6.2		18113408-361a-4b63-809c-c8a621bb213b	Y		Y	
3306b2fb	2	36	Human Excrement Compost Pre-Roll				JM		13	2022-01-13		15	11	11	11	5.4	1.35	4.05		fine grained sawdust; large black flies	fine grained sawdust	9.7	74	2	LB	L	fine grained sawdust	earthy; damp	N			6.4	Added 100 mL Invitrogen ultra pure distilled water	0ba80e4e-02b6-4a02-a67a-dad63306b2fb				
ba7a6533	2	37	Added water				JM		13	2022-01-13																								02841910-9970-4a01-a46c-8928ba7a6533				
9c0f8e91	2	38	Human Excrement Compost				JM		13	2022-01-13		15	11	11	11	5.4	1.35	4.05		fine grained sawdust; large black flies	fine grained sawdust	9.8	55	2.9	LB	L	fine grained sawdust	earthy; damp	N			6.4		f7d0c087-0560-417f-80d7-45c79c0f8e91	Y			Y
ff6b9a06	2	39	Human Excrement Compost Pre-Roll				JM		14	2022-01-20		16	11	10	10.5	5.5	1.35	4.15		fine grained sawdust	fine grained sawdust	10	45	2	LB	L	fine grained sawdust	damp pine	N			5	Added 100 mL Invitrogen ultra pure distilled water	c788e22c-c72c-4711-b124-2bd5ff6b9a06				
567dec6e	2	40	Added water				JM		14	2022-01-20		16																						12091268-60c4-4a4e-bd61-cc2c567dec6e				
b4c37d38	2	41	Human Excrement Compost				JM		14	2022-01-20		16	11	11	11	5.5	1.35	4.15		fine grained sawdust	fine grained sawdust	9.7	42	2	LB	L	fine grained sawdust; feces	earthy; damp	N			5		2adcd7b4-3a82-4176-86b7-7c1db4c37d38	Y		Y	
340dd043	2	42	Human Excrement Compost Pre-Roll				JM		15	2022-01-27		17	9	9	9	5.5	1.35	4.15		fine grained sawdust; small black flies	fine grained sawdust	9.6	64	2	MB	L-M	fine grained sawdust	earthy; damp	N			6.2		c569cfe7-56ff-4b52-bfb5-3cd0340dd043				
839d32ba	2	43	Human Excrement Compost				JM		15	2022-01-27		17	10	10	10	5.5	1.35	4.15		fine grained sawdust; small black flies	fine grained sawdust	9.4	55	2	MB	L-M	fine grained sawdust	earthy	N			6.2		e82409c6-9235-4833-88b2-56ea839d32ba	Y			Y
64c3adb2	2	44	Human Excrement Compost Pre-Roll				JM		16	2022-02-03		18	9.5	8	8.75	5.5	1.35	4.15		fine grained sawdust; small black flies	fine grained sawdust	8	68	2	LB	L-M	fine grained sawdust; feces	earthy	N			6.2		7583d821-57d1-47a5-955d-223164c3adb2				
2684b236	2	45	Human Excrement Compost				JM		16	2022-02-03		18	9	8	8.5	5.5	1.35	4.15		fine grained sawdust; small black flies	fine grained sawdust	7.9	58	2	LB	L	fine grained sawdust	earthy	N			6.2		4647b9fd-4b08-421c-abcb-96402684b236	Y		Y	
7643d549	2	46	Human Excrement Compost Pre-Roll				LW		17	2022-02-10		19	11.5	11	11.25	5.5	1.35	4.15		fine grained sawdust; small black flies	fine grained sawdust; small black flies	9.4		2	LB	L	fine grained sawdust; small black flies	earthy	Y	small live black flies	5	6		a7bfe0df-54e5-42ff-9bb4-b46d7643d549				
1b440754	2	47	Human Excrement Compost				LW		17	2022-02-10		19	10.5	10	10.25	5.5	1.35	4.15		fine grained sawdust	fine grained sawdust	9.5		2	LB	L	fine grained sawdust	earthy	N			6.2		dd96ed0a-1913-4a39-b552-b5dd1b440754	Y			Y
791f9968	2	48	Human Excrement Compost Pre-Roll				JM		18	2022-02-17		20	10	9	9.5	5.5	1.35	4.15	small dead black flies; small live black flies	fine grained sawdust; small black flies	fine grained sawdust; small black flies	9.6	85	2	MB	L	fine grained sawdust	earthy	N			6		88115b29-52a5-4311-a588-a15a791f9968				
fb5c0dc3	2	49	Human Excrement Compost				JM		18	2022-02-17		20	10	9	9.5	5.5	1.35	4.15		fine grained sawdust; small black flies	fine grained sawdust; small black flies	9.3	70	2	MB	L	fine grained sawdust	earthy	N			5.8		c967e2b2-6c4a-40f9-8289-5467fb5c0dc3	Y	Y	Y	
2a017ed0	2	50	Human Excrement Compost Pre-Roll				JM		19	2022-02-24		1	12	12	12	5.4	1.35	4.05		fine grained sawdust; small black flies	fine grained sawdust; small black flies	10.9	69	2	LB-MB	M	fine grained sawdust	earthy	Y	small live black flies	5	5.5		77e2fa2e-2b1d-48f6-95ea-2a062a017ed0				
57d47c53	2	51	Human Excrement Compost				JM		19	2022-02-24		1	12	12	12	5.4	1.35	4.05		fine grained sawdust; small black flies	fine grained sawdust; small black flies	12.2	69	2	LB-MB	M	fine grained sawdust	earthy	N			5.5		ee6a5264-baf8-45fb-88f7-5dc057d47c53	Y			Y
4ad4a820	2	52	Human Excrement Compost Pre-Roll				JM		20	2022-03-03		16	14.5	15	14.75	5.4	1.35	4.05		fine grained sawdust	fine grained sawdust	10.2	83	2	LB-MB	M	fine grained sawdust	earthy	N			5.5		a03ae050-109f-4509-a67a-fed24ad4a820				
64c661b3	2	53	Human Excrement Compost				JM		20	2022-03-03		16	14.5	15	14.75	5.4	1.35	4.05		fine grained sawdust	fine grained sawdust	12	56	2	LB-MB	M	fine grained sawdust	earthy	N			5.5		ff39b1ff-c5f3-4d37-842f-fac164c661b3	Y		Y	
2028cad4	2	54	Human Excrement Compost Pre-Roll				TL		21	2022-03-08		3	12	11	11.5	5.4	1.35	4.05		fine grained sawdust	fine grained sawdust	9.9	48	2	LB-MB	L	fine grained sawdust	earthy	N			5.8		b2ea5480-1cea-4e95-9e2c-dfeb2028cad4				
73e1ca15	2	55	Human Excrement Compost				TL		21	2022-03-08		3	13	12	12.5	5.4	1.35	4.05		fine grained sawdust	fine grained sawdust	11.2	45	2	LB-MB	L	fine grained sawdust	earthy	N			5.8		04d7764d-c2b1-447f-a4d5-f2b873e1ca15	Y			Y
1be09360	2	56	Human Excrement Compost Pre-Roll				TL		22	2022-03-24		3	12	13	12.5	5.4	1.35	4.05	small dead black flies	fine grained sawdust; small live black flies	live black flies; fine grained sawdust	10.8	80	2	LB-MB	M	fine grained sawdust; pine shavings	earthy	Y	small live black flies	5	5.5		f1a010ed-77ec-42ac-af9f-c25c1be09360				
